74ca225bc000-74ca225bd000 r--p 0000f000 fe:04 603                        /vendor/lib64/lib_renderControl_enc.so
74ca225bd000-74ca225be000 rw-p 0000f000 fe:04 603                        /vendor/lib64/lib_renderControl_enc.so
74ca225e5000-74ca225ed000 r--p 00000000 fe:04 626                        /vendor/lib64/libdrm.so
74ca225ed000-74ca225fc000 r-xp 00007000 fe:04 626                        /vendor/lib64/libdrm.so
74ca225fc000-74ca225fd000 r--p 00015000 fe:04 626                        /vendor/lib64/libdrm.so
74ca225fd000-74ca225fe000 rw-p 00015000 fe:04 626                        /vendor/lib64/libdrm.so
74ca225fe000-74ca225ff000 rw-p 00000000 00:00 0                          [anon:.bss]
74ca2261b000-74ca22625000 r--p 00000000 07:30 81                         /apex/com.android.vndk.v34/lib64/libcutils.so
74ca22625000-74ca22630000 r-xp 00009000 07:30 81                         /apex/com.android.vndk.v34/lib64/libcutils.so
74ca22630000-74ca22633000 r--p 00013000 07:30 81                         /apex/com.android.vndk.v34/lib64/libcutils.so
74ca22633000-74ca22634000 rw-p 00015000 07:30 81                         /apex/com.android.vndk.v34/lib64/libcutils.so
74ca22641000-74ca22657000 r--p 00000000 fe:04 596                        /vendor/lib64/libGLESv1_enc.so
74ca22657000-74ca22678000 r-xp 00015000 fe:04 596                        /vendor/lib64/libGLESv1_enc.so
74ca22678000-74ca22679000 r--p 00035000 fe:04 596                        /vendor/lib64/libGLESv1_enc.so
74ca22679000-74ca2267a000 rw-p 00035000 fe:04 596                        /vendor/lib64/libGLESv1_enc.so
74ca22687000-74ca22696000 r--p 00000000 07:30 133                        /apex/com.android.vndk.v34/lib64/libutils.so
74ca22696000-74ca226a4000 r-xp 0000e000 07:30 133                        /apex/com.android.vndk.v34/lib64/libutils.so
74ca226a4000-74ca226a5000 r--p 0001c000 07:30 133                        /apex/com.android.vndk.v34/lib64/libutils.so
74ca226a5000-74ca226a6000 rw-p 0001c000 07:30 133                        /apex/com.android.vndk.v34/lib64/libutils.so
74ca226ed000-74ca22738000 r--p 00000000 07:30 95                         /apex/com.android.vndk.v34/lib64/libhidlbase.so
74ca22738000-74ca227a7000 r-xp 0004a000 07:30 95                         /apex/com.android.vndk.v34/lib64/libhidlbase.so
74ca227a7000-74ca227b4000 r--p 000b8000 07:30 95                         /apex/com.android.vndk.v34/lib64/libhidlbase.so
74ca227b4000-74ca227b5000 rw-p 000c4000 07:30 95                         /apex/com.android.vndk.v34/lib64/libhidlbase.so
74ca22800000-74ca24400000 ---p 00000000 00:00 0 
74ca24476000-74ca24477000 r--p 00000000 07:30 37                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.common@1.1.so
74ca24477000-74ca24478000 r-xp 00000000 07:30 37                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.common@1.1.so
74ca24478000-74ca24479000 r--p 00000000 07:30 37                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.common@1.1.so
74ca244ac000-74ca244fc000 r--p 00000000 07:30 71                         /apex/com.android.vndk.v34/lib64/libc++.so
74ca244fc000-74ca24557000 r-xp 0004f000 07:30 71                         /apex/com.android.vndk.v34/lib64/libc++.so
74ca24557000-74ca2455e000 r--p 000a9000 07:30 71                         /apex/com.android.vndk.v34/lib64/libc++.so
74ca2455e000-74ca2455f000 rw-p 000af000 07:30 71                         /apex/com.android.vndk.v34/lib64/libc++.so
74ca2455f000-74ca24563000 rw-p 00000000 00:00 0                          [anon:.bss]
74ca245e0000-74ca245ec000 r--p 00000000 fe:04 604                        /vendor/lib64/libandroidemu.so
74ca245ec000-74ca245f9000 r-xp 0000b000 fe:04 604                        /vendor/lib64/libandroidemu.so
74ca245f9000-74ca245fb000 r--p 00017000 fe:04 604                        /vendor/lib64/libandroidemu.so
74ca245fb000-74ca245fc000 rw-p 00018000 fe:04 604                        /vendor/lib64/libandroidemu.so
74ca24600000-74ca27c00000 ---p 00000000 00:00 0 
74ca27c45000-74ca27c52000 r--p 00000000 07:30 42                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.mapper@3.0.so
74ca27c52000-74ca27c60000 r-xp 0000c000 07:30 42                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.mapper@3.0.so
74ca27c60000-74ca27c63000 r--p 00019000 07:30 42                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.mapper@3.0.so
74ca27c63000-74ca27c64000 rw-p 0001b000 07:30 42                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.mapper@3.0.so
74ca27c89000-74ca27c96000 r--p 00000000 fe:04 600                        /vendor/lib64/libOpenglSystemCommon.so
74ca27c96000-74ca27ca3000 r-xp 0000c000 fe:04 600                        /vendor/lib64/libOpenglSystemCommon.so
74ca27ca3000-74ca27ca5000 r--p 00018000 fe:04 600                        /vendor/lib64/libOpenglSystemCommon.so
74ca27ca5000-74ca27ca6000 rw-p 00019000 fe:04 600                        /vendor/lib64/libOpenglSystemCommon.so
74ca27cea000-74ca27d27000 r--p 00000000 fe:04 597                        /vendor/lib64/libGLESv2_enc.so
74ca27d27000-74ca27d79000 r-xp 0003c000 fe:04 597                        /vendor/lib64/libGLESv2_enc.so
74ca27d79000-74ca27d7b000 r--p 0008d000 fe:04 597                        /vendor/lib64/libGLESv2_enc.so
74ca27d7b000-74ca27d7c000 rw-p 0008e000 fe:04 597                        /vendor/lib64/libGLESv2_enc.so
74ca27d99000-74ca27dae000 r--p 00000000 07:30 66                         /apex/com.android.vndk.v34/lib64/libbase.so
74ca27dae000-74ca27dd9000 r-xp 00014000 07:30 66                         /apex/com.android.vndk.v34/lib64/libbase.so
74ca27dd9000-74ca27ddb000 r--p 0003e000 07:30 66                         /apex/com.android.vndk.v34/lib64/libbase.so
74ca27ddb000-74ca27ddc000 rw-p 0003f000 07:30 66                         /apex/com.android.vndk.v34/lib64/libbase.so
74ca27e01000-74ca27e02000 r--p 00000000 07:30 36                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.common@1.0.so
74ca27e02000-74ca27e03000 r-xp 00000000 07:30 36                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.common@1.0.so
74ca27e03000-74ca27e04000 r--p 00000000 07:30 36                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.common@1.0.so
74ca27e69000-74ca27e6a000 r--p 00000000 07:30 38                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.common@1.2.so
74ca27e6a000-74ca27e6b000 r-xp 00000000 07:30 38                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.common@1.2.so
74ca27e6b000-74ca27e6c000 r--p 00000000 07:30 38                         /apex/com.android.vndk.v34/lib64/android.hardware.graphics.common@1.2.so
74ca27e89000-74ca27e9e000 r--p 00000000 fe:04 599                        /vendor/lib64/libOpenglCodecCommon.so
74ca27e9e000-74ca27ebd000 r-xp 00014000 fe:04 599                        /vendor/lib64/libOpenglCodecCommon.so
74ca27ebd000-74ca27ebf000 r--p 00032000 fe:04 599                        /vendor/lib64/libOpenglCodecCommon.so
74ca27ebf000-74ca27ec0000 rw-p 00033000 fe:04 599                        /vendor/lib64/libOpenglCodecCommon.so
74ca27ec3000-74ca27f46000 r--s 00000000 00:01 3092                       /dev/ashmem/fontMap (deleted)
74ca27f46000-74ca27f47000 r--p 00000000 fe:05 2237                       /system/lib64/libwebviewchromium_loader.so
74ca27f47000-74ca27f49000 r-xp 00000000 fe:05 2237                       /system/lib64/libwebviewchromium_loader.so
74ca27f49000-74ca27f4a000 r--p 00001000 fe:05 2237                       /system/lib64/libwebviewchromium_loader.so
74ca27f4a000-74ca27f4b000 rw-p 00001000 fe:05 2237                       /system/lib64/libwebviewchromium_loader.so
74ca27f61000-74ca27f62000 ---p 00000000 00:00 0 
74ca27f62000-74ca27fa2000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8962]
74ca27fa2000-74ca27fa5000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8962]
74ca27fa5000-74ca27fa6000 ---p 00000000 00:00 0 
74ca27fa6000-74ca27fab000 r--p 00000000 fe:05 1913                       /system/lib64/libcompiler_rt.so
74ca27fab000-74ca27fb3000 r-xp 00004000 fe:05 1913                       /system/lib64/libcompiler_rt.so
74ca27fb3000-74ca27fb5000 r--p 0000b000 fe:05 1913                       /system/lib64/libcompiler_rt.so
74ca27fda000-74ca27fdc000 r--p 00000000 fe:02 64                         /system_ext/framework/oat/x86_64/androidx.window.sidecar.odex
74ca27fdc000-74ca27fdd000 rw-p 00000000 fe:02 65                         /system_ext/framework/oat/x86_64/androidx.window.sidecar.vdex
74ca27fdd000-74ca27fde000 r--p 00002000 fe:02 64                         /system_ext/framework/oat/x86_64/androidx.window.sidecar.odex
74ca27fde000-74ca27fdf000 rw-p 00003000 fe:02 64                         /system_ext/framework/oat/x86_64/androidx.window.sidecar.odex
74ca2800c000-74ca2800e000 r--p 00000000 fe:02 62                         /system_ext/framework/oat/x86_64/androidx.window.extensions.odex
74ca2800e000-74ca2800f000 rw-p 00000000 fe:02 63                         /system_ext/framework/oat/x86_64/androidx.window.extensions.vdex
74ca2800f000-74ca28010000 r--p 00002000 fe:02 62                         /system_ext/framework/oat/x86_64/androidx.window.extensions.odex
74ca28010000-74ca28011000 rw-p 00003000 fe:02 62                         /system_ext/framework/oat/x86_64/androidx.window.extensions.odex
74ca28023000-74ca28024000 ---p 00000000 00:00 0 
74ca28024000-74ca28064000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8957]
74ca28064000-74ca28067000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8957]
74ca28067000-74ca28068000 ---p 00000000 00:00 0 
74ca28068000-74ca2806a000 r--p 00000000 fe:05 1347                       /system/framework/oat/x86_64/android.test.base.odex
74ca2806a000-74ca2806b000 rw-p 00000000 fe:05 1348                       /system/framework/oat/x86_64/android.test.base.vdex
74ca2806b000-74ca2806c000 r--p 00002000 fe:05 1347                       /system/framework/oat/x86_64/android.test.base.odex
74ca2806c000-74ca2806d000 rw-p 00003000 fe:05 1347                       /system/framework/oat/x86_64/android.test.base.odex
74ca28098000-74ca2809a000 r--p 00000000 fe:05 1345                       /system/framework/oat/x86_64/android.hidl.manager-V1.0-java.odex
74ca2809a000-74ca2809b000 rw-p 00000000 fe:05 1346                       /system/framework/oat/x86_64/android.hidl.manager-V1.0-java.vdex
74ca2809b000-74ca2809c000 r--p 00002000 fe:05 1345                       /system/framework/oat/x86_64/android.hidl.manager-V1.0-java.odex
74ca2809c000-74ca2809d000 rw-p 00003000 fe:05 1345                       /system/framework/oat/x86_64/android.hidl.manager-V1.0-java.odex
74ca280a5000-74ca280f0000 r--s 00000000 fe:28 344386                     /data/user/0/org.mozilla.firefox/app_tmpdir/org.chromium.fXCKx1 (deleted)
74ca280f0000-74ca2909a000 r--s 00ef0000 fe:05 1328                       /system/framework/framework-res.apk
74ca29118000-74ca2911a000 r--p 00000000 fe:05 1343                       /system/framework/oat/x86_64/android.hidl.base-V1.0-java.odex
74ca2911a000-74ca2911b000 rw-p 00000000 fe:05 1344                       /system/framework/oat/x86_64/android.hidl.base-V1.0-java.vdex
74ca2911b000-74ca2911c000 r--p 00002000 fe:05 1343                       /system/framework/oat/x86_64/android.hidl.base-V1.0-java.odex
74ca2911c000-74ca2911d000 rw-p 00003000 fe:05 1343                       /system/framework/oat/x86_64/android.hidl.base-V1.0-java.odex
74ca29156000-74ca2921a000 r--s 02004000 fe:05 1328                       /system/framework/framework-res.apk
74ca2921a000-74ca29221000 r--p 00000000 fe:05 2155                       /system/lib64/librs_jni.so
74ca29221000-74ca2922d000 r-xp 00006000 fe:05 2155                       /system/lib64/librs_jni.so
74ca2922d000-74ca2922f000 r--p 00011000 fe:05 2155                       /system/lib64/librs_jni.so
74ca2922f000-74ca29230000 rw-p 00012000 fe:05 2155                       /system/lib64/librs_jni.so
74ca29258000-74ca29263000 r--p 00000000 fe:05 2189                       /system/lib64/libstagefright_amrnb_common.so
74ca29263000-74ca29264000 ---p 00000000 00:00 0 
74ca29264000-74ca2926d000 r-xp 0000b000 fe:05 2189                       /system/lib64/libstagefright_amrnb_common.so
74ca2926d000-74ca2926f000 r--p 00013000 fe:05 2189                       /system/lib64/libstagefright_amrnb_common.so
74ca29281000-74ca2928f000 r--p 00000000 fe:05 2156                       /system/lib64/librtp_jni.so
74ca2928f000-74ca292bb000 r-xp 0000d000 fe:05 2156                       /system/lib64/librtp_jni.so
74ca292bb000-74ca292bd000 r--p 00038000 fe:05 2156                       /system/lib64/librtp_jni.so
74ca292bd000-74ca292be000 rw-p 00039000 fe:05 2156                       /system/lib64/librtp_jni.so
74ca292e3000-74ca292e9000 r--p 00000000 fe:05 1836                       /system/lib64/libaudioeffect_jni.so
74ca292e9000-74ca292f2000 r-xp 00005000 fe:05 1836                       /system/lib64/libaudioeffect_jni.so
74ca292f2000-74ca292f4000 r--p 0000d000 fe:05 1836                       /system/lib64/libaudioeffect_jni.so
74ca292f4000-74ca292f5000 rw-p 0000e000 fe:05 1836                       /system/lib64/libaudioeffect_jni.so
74ca29308000-74ca29313000 r--p 00000000 fe:05 2181                       /system/lib64/libsoundpool.so
74ca29313000-74ca29321000 r-xp 0000a000 fe:05 2181                       /system/lib64/libsoundpool.so
74ca29321000-74ca29323000 r--p 00017000 fe:05 2181                       /system/lib64/libsoundpool.so
74ca29323000-74ca29324000 rw-p 00018000 fe:05 2181                       /system/lib64/libsoundpool.so
74ca29354000-74ca2943a000 r--p 00000000 fe:05 2143                       /system/lib64/libprotobuf-cpp-full.so
74ca2943a000-74ca29584000 r-xp 000e5000 fe:05 2143                       /system/lib64/libprotobuf-cpp-full.so
74ca29584000-74ca2958f000 r--p 0022e000 fe:05 2143                       /system/lib64/libprotobuf-cpp-full.so
74ca2958f000-74ca29591000 rw-p 00238000 fe:05 2143                       /system/lib64/libprotobuf-cpp-full.so
74ca295bb000-74ca295bc000 ---p 00000000 00:00 0 
74ca295bc000-74ca295fc000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8952]
74ca295fc000-74ca295ff000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8952]
74ca295ff000-74ca29600000 ---p 00000000 00:00 0 
74ca29600000-74ca2a400000 ---p 00000000 00:00 0 
74ca2a402000-74ca2a403000 ---p 00000000 00:00 0 
74ca2a403000-74ca2a443000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8948]
74ca2a443000-74ca2a446000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8948]
74ca2a446000-74ca2a447000 ---p 00000000 00:00 0 
74ca2a447000-74ca2a456000 r--p 00000000 fe:05 2057                       /system/lib64/libmediadrmmetrics_full.so
74ca2a456000-74ca2a464000 r-xp 0000e000 fe:05 2057                       /system/lib64/libmediadrmmetrics_full.so
74ca2a464000-74ca2a466000 r--p 0001b000 fe:05 2057                       /system/lib64/libmediadrmmetrics_full.so
74ca2a466000-74ca2a467000 rw-p 0001c000 fe:05 2057                       /system/lib64/libmediadrmmetrics_full.so
74ca2a4a6000-74ca2a51d000 r--p 00000000 fe:05 2179                       /system/lib64/libsonivox.so
74ca2a51d000-74ca2a51e000 ---p 00000000 00:00 0 
74ca2a51e000-74ca2a535000 r-xp 00077000 fe:05 2179                       /system/lib64/libsonivox.so
74ca2a535000-74ca2a537000 r--p 0008d000 fe:05 2179                       /system/lib64/libsonivox.so
74ca2a537000-74ca2a538000 rw-p 0008e000 fe:05 2179                       /system/lib64/libsonivox.so
74ca2a538000-74ca2a53f000 rw-p 00000000 00:00 0                          [anon:.bss]
74ca2a558000-74ca2a597000 r--p 00000000 fe:05 2051                       /system/lib64/libmedia_jni.so
74ca2a597000-74ca2a5ee000 r-xp 0003e000 fe:05 2051                       /system/lib64/libmedia_jni.so
74ca2a5ee000-74ca2a5f5000 r--p 00094000 fe:05 2051                       /system/lib64/libmedia_jni.so
74ca2a5f5000-74ca2a5f7000 rw-p 0009a000 fe:05 2051                       /system/lib64/libmedia_jni.so
74ca2a600000-74ca2a844000 r--p 00000000 fe:05 1288                       /system/fonts/Roboto-Regular.ttf
74ca2a86c000-74ca2a8d4000 r--p 00000000 07:60 21                         /apex/com.google.mainline.primary.libs@340724000/lib64/libcrypto.so/f66da077c8b2938f361c7f3b302052e28c435918e8c8d6629acc4cca4b682ca2879fecd9f64835b4ab53e686952b469ff5c72de00b8d580842904674fb53dae6/libcrypto.so
74ca2a8d4000-74ca2a9de000 r-xp 00067000 07:60 21                         /apex/com.google.mainline.primary.libs@340724000/lib64/libcrypto.so/f66da077c8b2938f361c7f3b302052e28c435918e8c8d6629acc4cca4b682ca2879fecd9f64835b4ab53e686952b469ff5c72de00b8d580842904674fb53dae6/libcrypto.so
74ca2a9de000-74ca2a9ee000 r--p 00170000 07:60 21                         /apex/com.google.mainline.primary.libs@340724000/lib64/libcrypto.so/f66da077c8b2938f361c7f3b302052e28c435918e8c8d6629acc4cca4b682ca2879fecd9f64835b4ab53e686952b469ff5c72de00b8d580842904674fb53dae6/libcrypto.so
74ca2a9ee000-74ca2a9ef000 rw-p 0017f000 07:60 21                         /apex/com.google.mainline.primary.libs@340724000/lib64/libcrypto.so/f66da077c8b2938f361c7f3b302052e28c435918e8c8d6629acc4cca4b682ca2879fecd9f64835b4ab53e686952b469ff5c72de00b8d580842904674fb53dae6/libcrypto.so
74ca2a9ef000-74ca2a9f7000 rw-p 00000000 00:00 0                          [anon:.bss]
74ca2aa00000-74ca2c51e000 r--s 00000000 07:20 14                         /apex/com.android.i18n/etc/icu/icudt72l.dat
74ca2c54b000-74ca2c57b000 r--p 00000000 fe:05 1670                       /system/lib64/android.hardware.tv.tuner-V2-ndk.so
74ca2c57b000-74ca2c5af000 r-xp 0002f000 fe:05 1670                       /system/lib64/android.hardware.tv.tuner-V2-ndk.so
74ca2c5af000-74ca2c5b4000 r--p 00062000 fe:05 1670                       /system/lib64/android.hardware.tv.tuner-V2-ndk.so
74ca2c5b4000-74ca2c5b5000 rw-p 00066000 fe:05 1670                       /system/lib64/android.hardware.tv.tuner-V2-ndk.so
74ca2c5e7000-74ca2c5e8000 r--p 00000000 fe:05 1825                       /system/lib64/libasyncio.so
74ca2c5e8000-74ca2c5e9000 r-xp 00000000 fe:05 1825                       /system/lib64/libasyncio.so
74ca2c5e9000-74ca2c5ea000 r--p 00000000 fe:05 1825                       /system/lib64/libasyncio.so
74ca2c603000-74ca2c654000 r--p 00000000 07:60 18                         /apex/com.google.mainline.primary.libs@340724000/lib64/libc++.so/bdb4b81337c003ef4ed7bf093ed61675650aa8a45e36ed5ef9e6a41f9f598616e9a7644a51b37d2f939e669f75ae64032f6e8137738202f72e221c99497a5604/libc++.so
74ca2c654000-74ca2c6a1000 r-xp 00050000 07:60 18                         /apex/com.google.mainline.primary.libs@340724000/lib64/libc++.so/bdb4b81337c003ef4ed7bf093ed61675650aa8a45e36ed5ef9e6a41f9f598616e9a7644a51b37d2f939e669f75ae64032f6e8137738202f72e221c99497a5604/libc++.so
74ca2c6a1000-74ca2c6a8000 r--p 0009c000 07:60 18                         /apex/com.google.mainline.primary.libs@340724000/lib64/libc++.so/bdb4b81337c003ef4ed7bf093ed61675650aa8a45e36ed5ef9e6a41f9f598616e9a7644a51b37d2f939e669f75ae64032f6e8137738202f72e221c99497a5604/libc++.so
74ca2c6a8000-74ca2c6a9000 rw-p 000a2000 07:60 18                         /apex/com.google.mainline.primary.libs@340724000/lib64/libc++.so/bdb4b81337c003ef4ed7bf093ed61675650aa8a45e36ed5ef9e6a41f9f598616e9a7644a51b37d2f939e669f75ae64032f6e8137738202f72e221c99497a5604/libc++.so
74ca2c6a9000-74ca2c6ac000 rw-p 00000000 00:00 0                          [anon:.bss]
74ca2c6b2000-74ca2c6b3000 ---p 00000000 00:00 0 
74ca2c6b3000-74ca2c6f3000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8947]
74ca2c6f3000-74ca2c6f6000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8947]
74ca2c6f6000-74ca2c6f7000 ---p 00000000 00:00 0 
74ca2c6f7000-74ca2c6f8000 r--p 00000000 fe:0a 54                         /apex/com.android.tethering/lib64/libframework-connectivity-tiramisu-jni.so
74ca2c6f8000-74ca2c6fa000 r-xp 00000000 fe:0a 54                         /apex/com.android.tethering/lib64/libframework-connectivity-tiramisu-jni.so
74ca2c6fa000-74ca2c6fb000 r--p 00001000 fe:0a 54                         /apex/com.android.tethering/lib64/libframework-connectivity-tiramisu-jni.so
74ca2c731000-74ca2c732000 ---p 00000000 00:00 0 
74ca2c732000-74ca2c733000 ---p 00000000 00:00 0                          [anon:stack_and_tls:8839]
74ca2c733000-74ca2c835000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8839]
74ca2c835000-74ca2c837000 ---p 00000000 00:00 0 
74ca2c837000-74ca2c838000 ---p 00000000 00:00 0                          [anon:stack_and_tls:8838]
74ca2c838000-74ca2c932000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8838]
74ca2c932000-74ca2c934000 ---p 00000000 00:00 0 
74ca2c934000-74ca2c935000 ---p 00000000 00:00 0                          [anon:stack_and_tls:8837]
74ca2c935000-74ca2ca2f000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8837]
74ca2ca2f000-74ca2ca30000 ---p 00000000 00:00 0 
74ca2ca30000-74ca2cb18000 rw-p 00000000 00:00 0                          [anon:dalvik-allocspace non moving space mark-bitmap 1]
74ca2cb18000-74ca2cc00000 rw-p 00000000 00:00 0                          [anon:dalvik-allocspace non moving space live-bitmap 1]
74ca2cc00000-74ca30c00000 rw-s 00000000 00:01 3851                       /memfd:jit-cache (deleted)
74ca30c00000-74ca30c61000 r--p 00000000 fe:24 46                         /apex/com.android.art/lib64/libart-compiler.so
74ca30c61000-74ca30e60000 ---p 00000000 00:00 0 
74ca30e60000-74ca310f2000 r-xp 00060000 fe:24 46                         /apex/com.android.art/lib64/libart-compiler.so
74ca310f2000-74ca312f1000 ---p 00000000 00:00 0 
74ca312f1000-74ca31304000 r--p 002f1000 fe:24 46                         /apex/com.android.art/lib64/libart-compiler.so
74ca31304000-74ca31503000 ---p 00000000 00:00 0 
74ca31503000-74ca31504000 rw-p 00303000 fe:24 46                         /apex/com.android.art/lib64/libart-compiler.so
74ca31504000-74ca31505000 rw-p 00000000 00:00 0                          [anon:.bss]
74ca31530000-74ca31531000 ---p 00000000 00:00 0 
74ca31531000-74ca31571000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8946]
74ca31571000-74ca31574000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8946]
74ca31574000-74ca31575000 ---p 00000000 00:00 0 
74ca31575000-74ca31578000 r--p 00000000 fe:05 2056                       /system/lib64/libmediadrmmetrics_consumer.so
74ca31578000-74ca3157c000 r-xp 00002000 fe:05 2056                       /system/lib64/libmediadrmmetrics_consumer.so
74ca3157c000-74ca3157d000 r--p 00005000 fe:05 2056                       /system/lib64/libmediadrmmetrics_consumer.so
74ca31586000-74ca315a5000 r--p 00000000 07:60 27                         /apex/com.google.mainline.primary.libs@340724000/lib64/libssl.so/67f8686cf2e22860c9ce69fbc0a70e4900e2975438e9fc3ab2f93abd60adf1c2fa2044a361a7f38378f07191e06dab004151cbba6d21749f8b0b0325156f89ec/libssl.so
74ca315a5000-74ca315e9000 r-xp 0001e000 07:60 27                         /apex/com.google.mainline.primary.libs@340724000/lib64/libssl.so/67f8686cf2e22860c9ce69fbc0a70e4900e2975438e9fc3ab2f93abd60adf1c2fa2044a361a7f38378f07191e06dab004151cbba6d21749f8b0b0325156f89ec/libssl.so
74ca315e9000-74ca315ec000 r--p 00061000 07:60 27                         /apex/com.google.mainline.primary.libs@340724000/lib64/libssl.so/67f8686cf2e22860c9ce69fbc0a70e4900e2975438e9fc3ab2f93abd60adf1c2fa2044a361a7f38378f07191e06dab004151cbba6d21749f8b0b0325156f89ec/libssl.so
74ca315ec000-74ca315ed000 rw-p 00063000 07:60 27                         /apex/com.google.mainline.primary.libs@340724000/lib64/libssl.so/67f8686cf2e22860c9ce69fbc0a70e4900e2975438e9fc3ab2f93abd60adf1c2fa2044a361a7f38378f07191e06dab004151cbba6d21749f8b0b0325156f89ec/libssl.so
74ca31600000-74ca33000000 ---p 00000000 00:00 0 
74ca33040000-74ca33056000 r--p 00000000 fe:05 2078                       /system/lib64/libmtp.so
74ca33056000-74ca33057000 ---p 00000000 00:00 0 
74ca33057000-74ca3307b000 r-xp 00016000 fe:05 2078                       /system/lib64/libmtp.so
74ca3307b000-74ca3307e000 r--p 00039000 fe:05 2078                       /system/lib64/libmtp.so
74ca3307e000-74ca3307f000 rw-p 0003b000 fe:05 2078                       /system/lib64/libmtp.so
74ca3308a000-74ca3309e000 r--p 00000000 fe:1b 159                        /apex/com.android.conscrypt/lib64/libjavacrypto.so
74ca3309e000-74ca330b8000 r-xp 00013000 fe:1b 159                        /apex/com.android.conscrypt/lib64/libjavacrypto.so
74ca330b8000-74ca330ba000 r--p 0002c000 fe:1b 159                        /apex/com.android.conscrypt/lib64/libjavacrypto.so
74ca330ba000-74ca330bc000 rw-p 0002d000 fe:1b 159                        /apex/com.android.conscrypt/lib64/libjavacrypto.so
74ca330bc000-74ca330bd000 rw-p 00000000 00:00 0                          [anon:.bss]
74ca330e3000-74ca330e4000 r--p 00000000 fe:16 24                         /apex/com.android.os.statsd/lib64/libstats_jni.so
74ca330e4000-74ca330e5000 r-xp 00000000 fe:16 24                         /apex/com.android.os.statsd/lib64/libstats_jni.so
74ca330e5000-74ca330e6000 r--p 00000000 fe:16 24                         /apex/com.android.os.statsd/lib64/libstats_jni.so
74ca33102000-74ca3311d000 r--p 00000000 fe:24 69                         /apex/com.android.art/lib64/libopenjdk.so
74ca3311d000-74ca3313b000 r-xp 0001a000 fe:24 69                         /apex/com.android.art/lib64/libopenjdk.so
74ca3313b000-74ca3313d000 r--p 00037000 fe:24 69                         /apex/com.android.art/lib64/libopenjdk.so
74ca3313d000-74ca3313f000 rw-p 00038000 fe:24 69                         /apex/com.android.art/lib64/libopenjdk.so
74ca3313f000-74ca33140000 rw-p 00000000 00:00 0                          [anon:.bss]
74ca33171000-74ca33175000 r--p 00000000 fe:24 70                         /apex/com.android.art/lib64/libopenjdkjvm.so
74ca33175000-74ca33179000 r-xp 00003000 fe:24 70                         /apex/com.android.art/lib64/libopenjdkjvm.so
74ca33179000-74ca3317b000 r--p 00006000 fe:24 70                         /apex/com.android.art/lib64/libopenjdkjvm.so
74ca33188000-74ca33193000 r--p 00000000 fe:24 60                         /apex/com.android.art/lib64/libexpat.so
74ca33193000-74ca331b1000 r-xp 0000a000 fe:24 60                         /apex/com.android.art/lib64/libexpat.so
74ca331b1000-74ca331b3000 r--p 00027000 fe:24 60                         /apex/com.android.art/lib64/libexpat.so
74ca331c6000-74ca331c7000 r--p 00000000 fe:24 45                         /apex/com.android.art/lib64/libandroidio.so
74ca331c7000-74ca331c8000 r-xp 00000000 fe:24 45                         /apex/com.android.art/lib64/libandroidio.so
74ca331c8000-74ca331c9000 r--p 00000000 fe:24 45                         /apex/com.android.art/lib64/libandroidio.so
74ca331c9000-74ca331ca000 rw-p 00000000 fe:24 45                         /apex/com.android.art/lib64/libandroidio.so
74ca331e2000-74ca331e3000 ---p 00000000 00:00 0 
74ca331e3000-74ca33223000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8945]
74ca33223000-74ca33226000 rw-p 00000000 00:00 0                          [anon:stack_and_tls:8945]
74ca33226000-74ca33227000 ---p 00000000 00:00 0 
74ca33227000-74ca3328f000 r--p 00000000 07:60 21                         /apex/com.google.mainline.primary.libs@340724000/lib64/libcrypto.so/f66da077c8b2938f361c7f3b302052e28c435918e8c8d6629acc4cca4b682ca2879fecd9f64835b4ab53e686952b469ff5c72de00b8d580842904674fb53dae6/libcrypto.so
